customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,loan_default,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,level_of_education_clients,age,gender,prev_loan_count,avg_prev_loan_amount,avg_prev_term,monthly_income,debt_to_income_ratio,credit_score,num_credit_cards,past_due_days,missed_payments_6mo,marital_status_Married,marital_status_Single,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,marital_status,employment_status_clients,loan_purpose,loan_to_income_ratio,risk_band,payment_behavior_score
8a858e3957d7ca4e0157dc950b836316,301985211,10,2017-07-19 09:23:17,2017-07-19 08:23:10,40000.0,44000.0,30,0,Other,3.2671872,6.535816,Stanbic IBTC,Unknown,Graduate,42.0,1,9.0,17777.777777777777,25.0,195234.31059488133,0.3107034778110074,582,5,54,0,False,True,False,False,True,False,False,False,False,False,False,Single,Self-Employed,Car,0.2048820203688558,High Risk,5.4
8a858e415c20f3f8015c2107ff010c56,301965039,3,2017-07-05 15:16:05,2017-07-05 14:16:00,10000.0,13000.0,30,0,Savings,7.4788795,9.0130303,Diamond Bank,Unknown,Uneducated,32.0,1,2.0,10000.0,30.0,50000.0,0.12659673109214475,490,0,24,6,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.2,High Risk,14.4
8a858e5856b7840c0156c1158b2c4a07,301976727,10,2017-07-13 22:08:47,2017-07-13 21:07:37,30000.0,34500.0,30,0,Other,3.2758098,6.5708486,GT Bank,Unknown,Graduate,51.0,0,9.0,20000.0,30.0,291947.59026087116,0.5463913254923266,683,6,71,2,False,True,False,False,True,False,False,False,True,False,False,Single,Self-Employed,Education,0.10275816961939421,Medium Risk,11.100000000000001
8a858e5f5a41b97f015a42210e153657,301980182,6,2017-07-16 11:19:25,2017-07-16 10:19:19,10000.0,13000.0,30,1,Savings,3.3676478,6.6021739,GT Bank,Unknown,Uneducated,38.0,0,5.0,10000.0,27.0,433384.2907877408,0.7820447686394529,665,5,50,3,False,False,False,False,False,False,True,False,True,False,False,Married,Unemployed,Education,0.023074209685412232,High Risk,11.0
8a858e69566ae5b801567a5d65132750,301983537,8,2017-07-18 11:00:10,2017-07-18 09:58:57,30000.0,34500.0,30,0,Savings,-84.6372525,39.3560377,GT Bank,Unknown,Uneducated,45.0,0,7.0,11428.57142857143,30.0,288793.1728095816,0.6200245610358592,582,1,20,3,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.10388057206525714,High Risk,8.0
8a858e6f5668e01701568175112b2522,301986351,6,2017-07-19 19:34:55,2017-07-19 18:34:49,10000.0,11125.0,15,0,Savings,3.1688924,6.4981531,Fidelity Bank,Unknown,Uneducated,39.0,1,5.0,10000.0,24.0,365105.5322148185,0.2824958217645164,634,4,73,3,True,False,False,False,False,False,True,True,False,False,False,Married,Unemployed,Car,0.027389341211396002,High Risk,13.3
8a858e7b55deef140155e4ec385d463c,301989094,15,2017-07-21 11:18:49,2017-07-21 10:18:41,40000.0,48000.0,60,0,Other,3.3207925,6.5182743,Access Bank,Unknown,Uneducated,45.0,1,14.0,24642.85714285714,42.857142857142854,242678.10011489235,0.7291937485276037,616,1,46,2,False,True,False,False,True,False,False,True,False,False,False,Single,Self-Employed,Car,0.16482739885083406,High Risk,8.600000000000001
8a858e885c63d379015c6a56ebaf33b1,301983088,2,2017-07-18 06:58:34,2017-07-18 05:58:26,10000.0,13000.0,30,0,Savings,3.3005564,6.6736695,Diamond Bank,Unknown,Uneducated,49.0,1,1.0,10000.0,30.0,253140.81490454855,0.8856972250798296,397,2,29,0,False,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.03950370470194894,High Risk,2.9000000000000004
8a858e9c5770cff9015770f870821891,302003381,6,2017-07-30 12:52:05,2017-07-30 11:51:56,10000.0,11500.0,15,0,Other,3.3431419,6.6467363,Zenith Bank,Unknown,Uneducated,31.0,0,5.0,10000.0,18.0,323744.007839663,0.3415768699969596,707,4,56,4,True,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.030888602592924547,High Risk,13.600000000000001
8a858eb75c21a2b9015c2d16582b6eb0,301986075,2,2017-07-19 16:50:36,2017-07-19 15:50:29,10000.0,13000.0,30,0,Savings,3.3680215,7.1423872,GT Bank,Unknown,Uneducated,52.0,0,1.0,10000.0,30.0,179497.9587728441,0.8082143726922635,849,2,17,3,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.05571093993695532,High Risk,7.7
8a858ec25a4d1d16015a4d32690f05ce,301999049,4,2017-07-27 16:08:40,2017-07-27 15:08:34,20000.0,22250.0,15,0,Savings,3.365151,6.5171772,UBA,Unknown,Uneducated,33.0,0,3.0,10000.0,25.0,257055.7097154312,0.16992376859011077,326,2,86,4,False,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.07780414612124598,High Risk,16.6
8a858ed158f3044d0158fe42a7e14997,301976414,9,2017-07-13 17:23:04,2017-07-13 16:21:51,40000.0,48000.0,60,0,Savings,3.3552161,6.6269078,GT Bank,Unknown,Uneducated,39.0,0,8.0,18750.0,28.125,354743.2488632324,0.5593913302567101,705,3,67,0,False,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.1127576074475813,Medium Risk,6.7
8a858ee05989e8dc01598c5dd0201b40,301989384,9,2017-07-21 14:19:14,2017-07-21 13:19:06,20000.0,24500.0,30,0,Current,3.9697859,7.3985069,GT Bank,Unknown,Uneducated,53.0,0,8.0,16250.0,28.125,298475.3666065013,0.25420910747255965,405,5,3,5,False,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.06700720473983787,High Risk,10.3
8a858ee55cb156e6015cc2a0644b7078,301966149,2,2017-07-06 10:15:41,2017-07-06 09:15:35,10000.0,11500.0,15,0,Savings,3.437688,7.1980161,Stanbic IBTC,Unknown,Uneducated,30.0,0,1.0,10000.0,15.0,392040.7583835799,0.27090981719464824,403,3,53,2,False,False,False,False,False,False,True,False,False,False,True,Married,Unemployed,Medical,0.025507551921975968,High Risk,9.3
8a858eef5554890501557311a4ae79d6,301979426,7,2017-07-15 17:12:12,2017-07-15 16:12:04,10000.0,13000.0,30,0,Other,3.5785802,6.4872452,GT Bank,Unknown,Uneducated,32.0,0,6.0,10000.0,30.0,259017.60616387342,0.6371803967351638,417,3,45,1,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.03860741417582738,High Risk,6.5
8a858ef759ffbd8a0159ffea48b311e8,301966535,6,2017-07-06 14:21:17,2017-07-06 13:21:04,20000.0,24500.0,30,0,Savings,3.9048607,7.3208916,First Bank,Unknown,Uneducated,45.0,0,5.0,14000.0,30.0,406241.54762790445,0.30322172920097945,685,5,47,2,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.04923179353953951,Medium Risk,8.7
8a858f085a477386015a4b8a0ba90c44,301977551,6,2017-07-14 12:47:25,2017-07-14 11:47:18,15000.0,18375.0,30,0,Savings,4.7374811,7.6303687,First Bank,Unknown,Uneducated,43.0,1,5.0,10000.0,21.0,58216.82516958771,0.790219285479558,811,5,12,4,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.25765747198175887,High Risk,9.2
8a858f275c451af5015c542ab90839e8,301983028,3,2017-07-18 05:52:53,2017-07-18 04:52:46,10000.0,11500.0,15,1,Savings,7.5475734,9.0301435,Access Bank,Unknown,Uneducated,48.0,1,2.0,10000.0,22.5,165536.95629958206,0.7756831085226232,710,0,29,4,False,True,False,False,False,False,True,True,False,False,False,Single,Unemployed,Car,0.0604094712355494,High Risk,10.9
8a858f3a58b5b0fe0158b6ca8db55766,301987275,9,2017-07-20 11:07:14,2017-07-20 10:06:59,10000.0,10750.0,15,0,Savings,3.2957298,6.530299,First Bank,Unknown,Uneducated,40.0,1,8.0,18125.0,26.25,306160.3331637875,0.598159914079867,691,6,1,5,True,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.032662624503515515,High Risk,10.1
8a858f44578e3d460157964ab3ba7593,301968047,12,2017-07-07 14:12:51,2017-07-07 13:12:45,40000.0,44000.0,30,1,Other,3.3646622,6.6430011,GT Bank,Unknown,Uneducated,33.0,0,11.0,25000.0,27.272727272727273,226210.23734951235,0.12588813342482963,767,4,18,5,False,False,False,False,False,True,False,False,True,False,False,Married,Student,Education,0.17682665678033352,High Risk,11.8
8a858f555cacacdf015caf9e0dfd5c87,301990431,2,2017-07-22 09:03:11,2017-07-22 08:03:02,10000.0,11500.0,15,1,Savings,3.3683365,6.6418975,GT Bank,Unknown,Uneducated,46.0,1,1.0,10000.0,15.0,522326.58882756566,0.33992080552422516,457,6,80,1,True,False,False,False,False,False,True,False,True,False,False,Married,Unemployed,Education,0.01914511000185992,High Risk,10.0
8a858f595ccb6f86015ccebe6c7c79d4,301982157,2,2017-07-17 15:39:18,2017-07-17 14:39:10,10000.0,13000.0,30,0,Savings,7.4348296,8.9940293,GT Bank,Unknown,Uneducated,51.0,0,1.0,10000.0,30.0,222208.01361221896,0.30121039081156625,573,6,59,3,True,False,False,False,False,False,True,False,False,False,True,Married,Unemployed,Medical,0.045002877427504764,High Risk,11.9
8a858f665d5b785d015d5e5a6fd504b7,302003762,2,2017-07-30 18:13:44,2017-07-30 17:13:37,10000.0,13000.0,30,0,Savings,4.588723,8.459668,Access Bank,Unknown,Uneducated,36.0,1,1.0,10000.0,15.0,449409.80883759726,0.848106213051891,556,1,54,2,False,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.0222514057400418,High Risk,9.4
8a858f725b49c0c0015b4d9ae6420318,301991102,5,2017-07-22 18:03:51,2017-07-22 17:03:33,20000.0,24500.0,30,0,Savings,3.421488,8.2761407,First Bank,Unknown,Uneducated,46.0,1,4.0,12500.0,30.0,389796.0120564171,0.33923038216346457,546,1,4,1,False,True,True,False,False,False,False,False,True,False,False,Single,Permanent,Education,0.051308888191255536,High Risk,2.4
8a858f865d0e2874015d0e5d4aeb2c32,301990873,2,2017-07-22 15:02:52,2017-07-22 14:02:45,10000.0,11500.0,15,0,Savings,3.3781347,6.5062632,UBA,Unknown,Uneducated,32.0,1,1.0,10000.0,15.0,507670.65601504454,0.8162543687191729,819,0,84,3,True,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.019697809754250707,High Risk,14.4
8a858f955a61ad4e015a669234707a25,301995505,3,2017-07-25 15:47:34,2017-07-25 14:46:26,10000.0,11500.0,15,0,Savings,3.2702838,6.4516328,GT Bank,Unknown,Uneducated,36.0,0,2.0,10000.0,15.0,375114.3486661436,0.5006077979781861,506,1,27,2,False,True,True,False,False,False,False,False,True,False,False,Single,Permanent,Education,0.026658537684731764,High Risk,6.7
8a858f9f5679951a01568a490dce6d89,301984933,9,2017-07-19 04:44:04,2017-07-19 03:43:57,20000.0,21500.0,15,0,Other,3.8714162,7.3578041,Diamond Bank,Unknown,Uneducated,51.0,0,8.0,16250.0,15.0,408700.13732660684,0.6153940913583291,823,4,56,1,True,False,False,False,True,False,False,False,False,False,True,Married,Self-Employed,Medical,0.04893563317796805,High Risk,7.6000000000000005
8a858fa3551e78cb0155206bf1f109bc,301975595,13,2017-07-13 08:26:21,2017-07-13 07:26:13,50000.0,57500.0,90,0,Savings,4.5065208,8.4823571,UBA,Unknown,Post-Graduate,38.0,1,12.0,25833.333333333332,37.5,79976.79721848323,0.8238294955428348,503,0,53,1,True,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.6251813243209573,High Risk,7.300000000000001
8a858fa55cc5dbbc015cc64148393bd5,301988183,2,2017-07-20 19:27:09,2017-07-20 18:27:02,10000.0,13000.0,30,1,Savings,3.2919194,6.6412192,First Bank,Unknown,Uneducated,37.0,0,1.0,10000.0,30.0,293812.171455601,0.5776310253401166,666,3,77,4,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.03403534969452801,High Risk,15.7
8a858fba5cd5feee015ce3c294891874,301997854,2,2017-07-26 21:55:03,2017-07-26 20:54:55,10000.0,13000.0,30,0,Savings,5.78611,5.5671178,Access Bank,Unknown,Uneducated,50.0,1,1.0,10000.0,30.0,76717.65643091791,0.3290662732632542,541,4,50,2,False,True,False,False,False,False,True,False,False,True,False,Single,Unemployed,Home,0.13034809019491775,High Risk,9.0
8a858fc45c21da6f015c2ab17a494dbe,301992762,3,2017-07-24 07:14:30,2017-07-24 06:14:22,10000.0,13000.0,30,0,Savings,3.541265,6.5484055,Access Bank,Unknown,Uneducated,35.0,1,2.0,10000.0,30.0,357960.38912730885,0.13035560858444342,841,1,57,6,True,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.027936051875403156,High Risk,17.7
8a858fd05bfd7d3c015c0ac084e604d3,301960070,3,2017-07-02 16:10:11,2017-07-02 15:10:06,10000.0,13000.0,30,0,Savings,3.0856617,6.5074986,Access Bank,Unknown,Uneducated,38.0,1,2.0,10000.0,22.5,119201.49074697809,0.39879063043755314,449,3,4,4,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.08389156827934648,High Risk,8.4
8a858fd55ccafbe9015ccb02689f0413,301972436,2,2017-07-11 06:29:15,2017-07-11 05:29:08,10000.0,13000.0,30,0,Savings,3.4864085,6.6410233,First Bank,Unknown,Uneducated,49.0,1,1.0,10000.0,15.0,240410.31226374593,0.4977872269219539,539,6,59,1,False,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.04159555347621421,High Risk,7.9
8a858fde56eb02280157096b41371091,301985222,5,2017-07-19 09:30:33,2017-07-19 08:30:25,20000.0,24500.0,30,0,Savings,3.4366724,6.8292244,GT Bank,Unknown,Uneducated,39.0,0,4.0,15000.0,22.5,212027.68123972852,0.46836011739104577,779,4,2,4,False,False,False,False,True,False,False,False,False,False,True,Married,Self-Employed,Medical,0.09432730614729053,High Risk,8.2
8a858fe8555f401f01555f4a125f01ac,301997104,13,2017-07-26 14:36:11,2017-07-26 13:36:04,50000.0,57500.0,90,0,Savings,3.2292977,6.4726109,FCMB,Unknown,Post-Graduate,31.0,0,12.0,26666.666666666668,46.25,543926.5164389836,0.8970458558753673,509,4,29,4,True,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.091924181831295,High Risk,10.9
8a858e9d59f013710159f3efc4683cec,301972498,5,2017-07-11 07:33:57,2017-07-11 06:32:52,10000.0,13000.0,30,1,Savings,7.7982203,4.9970394,First Bank,Unknown,Uneducated,44.0,1,4.0,10000.0,30.0,281375.36632522836,0.5098748038365961,444,3,30,5,False,False,False,False,False,False,True,False,False,True,False,Married,Unemployed,Home,0.03553971383707228,High Risk,13.0
8a858ea45b35639b015b37a9cc3b597e,301977034,6,2017-07-14 08:21:13,2017-07-14 07:20:02,10000.0,11500.0,15,1,Savings,3.2756834,6.6850274,GT Bank,Unknown,Uneducated,44.0,1,5.0,12000.0,18.0,496453.21043899073,0.5588324569148168,441,3,26,5,False,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.020142885149554094,High Risk,12.6
8a858eac5ad81473015ad8d9a28031cf,301999871,6,2017-07-28 06:35:32,2017-07-28 05:34:27,20000.0,24500.0,30,0,Savings,3.8641261,7.2717388,Access Bank,Unknown,Uneducated,50.0,1,5.0,12000.0,27.0,314155.7347657219,0.3828472125124802,364,4,33,0,False,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.0636626926925742,High Risk,3.3000000000000003
8a858eb85c5f0e01015c6347b13d5981,301983318,2,2017-07-18 09:24:01,2017-07-18 08:23:53,10000.0,13000.0,30,0,Savings,4.5788953,8.4652233,Diamond Bank,Unknown,Uneducated,50.0,1,1.0,10000.0,30.0,448476.6097966326,0.3062006489758703,470,4,38,3,False,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.022297706907244565,High Risk,9.8
8a858ec65cf4605b015cf4ed88665334,301997075,2,2017-07-26 14:16:55,2017-07-26 13:16:49,10000.0,11500.0,15,0,Savings,5.2524568,12.9914405,UBA,Unknown,Uneducated,39.0,1,1.0,10000.0,15.0,448382.89568708907,0.5542530089634534,451,0,68,5,False,False,True,False,False,False,False,True,False,False,False,Married,Permanent,Car,0.02230236723164091,High Risk,16.8
8a858eda552adcc201553e25379825f0,302000160,7,2017-07-28 09:42:16,2017-07-28 08:41:05,15000.0,17250.0,30,0,Other,6.3270935,4.9401962,Access Bank,Unknown,Uneducated,41.0,0,6.0,19166.666666666668,22.5,433187.7300514189,0.6869833318303158,507,0,53,2,False,True,True,False,False,False,False,False,True,False,False,Single,Permanent,Education,0.03462701955620839,High Risk,9.3
8a858edd5aa92207015aa9221ce30007,301969926,4,2017-07-09 07:44:49,2017-07-09 06:44:37,10000.0,13000.0,30,1,Savings,7.0255746,5.7543325,Diamond Bank,Unknown,Uneducated,41.0,1,3.0,10000.0,30.0,364486.0282776223,0.35037413066311973,384,1,65,1,False,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.02743589390039166,High Risk,8.5
8a858ee55cb156e6015cb4b3c2271dc0,301987459,2,2017-07-20 12:37:12,2017-07-20 11:37:03,10000.0,11500.0,15,0,Savings,3.3495615,6.5996718,Diamond Bank,Unknown,Uneducated,41.0,1,1.0,10000.0,30.0,121497.73118136163,0.7543133386852018,316,3,58,3,True,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.08230606368338549,High Risk,11.8
8a858ee75afc09f4015affcf7ccf4a2b,301963961,7,2017-07-04 21:45:13,2017-07-04 20:45:00,30000.0,34500.0,30,0,Savings,3.6630767,6.8263933,Fidelity Bank,Unknown,Uneducated,43.0,0,6.0,13333.333333333334,22.5,291676.7550812674,0.7605974114811148,457,1,63,3,False,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.10285358526990386,High Risk,12.3
8a858ef7598334a2015983e07e9e3a2d,302001114,8,2017-07-28 18:17:25,2017-07-28 17:17:16,30000.0,34500.0,30,0,Savings,3.4220739,6.7474502,Stanbic IBTC,Unknown,Uneducated,48.0,1,7.0,17142.85714285714,21.428571428571427,50000.0,0.4195602755568931,815,4,32,4,True,False,True,False,False,False,False,True,False,False,False,Married,Permanent,Car,0.6,High Risk,11.2
8a858f055d0e3d8c015d11d2a91e4d09,301989157,2,2017-07-21 11:55:01,2017-07-21 10:54:49,10000.0,11500.0,15,0,Savings,3.3477961,6.598207,UBA,Unknown,Uneducated,35.0,0,1.0,10000.0,15.0,227013.28474751321,0.43821116965777984,507,0,37,6,False,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.04405028547612143,High Risk,15.7
8a858f225bfdb280015c0e31ce624cd8,301977054,3,2017-07-14 08:33:05,2017-07-14 07:32:58,10000.0,13000.0,30,0,Savings,3.2080552,6.6506253,EcoBank,Unknown,Uneducated,32.0,1,2.0,10000.0,30.0,123420.40705749748,0.12349743308505046,469,3,42,2,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.0810238779664803,High Risk,8.2
8a858f265c1c393e015c1e2abc1146aa,301977043,4,2017-07-14 08:25:30,2017-07-14 07:25:21,10000.0,11500.0,15,0,Savings,7.502829,6.4842367,UBA,Unknown,Uneducated,37.0,0,3.0,10000.0,25.0,164253.55046078155,0.8723725803412868,395,2,70,1,False,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.06088148458250634,High Risk,9.0
8a858f315ccb979d015ccee732d8064f,301966839,2,2017-07-06 17:13:43,2017-07-06 16:13:37,10000.0,13000.0,30,0,Savings,7.4164294,8.9899646,GT Bank,Unknown,Uneducated,42.0,0,1.0,10000.0,15.0,337776.4826363521,0.15556567646671457,670,2,42,1,False,True,True,False,False,False,False,False,False,False,False,Single,Permanent,Car,0.02960537667379861,Medium Risk,6.2
8a858f3455a0d8070155a8735a113979,301975501,3,2017-07-13 06:54:40,2017-07-13 05:54:34,10000.0,13000.0,30,0,Other,7.0566241,4.770142,GT Bank,Unknown,Uneducated,51.0,0,2.0,10000.0,30.0,55773.9556190561,0.14898700268026605,589,1,54,2,False,True,True,False,False,False,False,False,False,True,False,Single,Permanent,Home,0.1792951546829742,High Risk,9.4
8a858f3f5c35c74a015c38ba4efc74cb,302002387,5,2017-07-29 15:59:14,2017-07-29 14:59:05,20000.0,22250.0,15,0,Savings,9.2874809,7.1672983,GT Bank,Unknown,Uneducated,40.0,1,4.0,12500.0,22.5,461147.5290440539,0.23988621082027128,702,0,59,5,False,True,True,False,False,False,False,False,False,False,False,Single,Permanent,Car,0.04337006866644053,High Risk,15.9
8a858f4958721a8c01587e91a7af19af,301962616,12,2017-07-04 08:14:18,2017-07-04 07:14:13,30000.0,39000.0,60,1,Savings,3.3971934,6.5340634,UBA,Unknown,Uneducated,34.0,1,11.0,16363.636363636364,23.181818181818183,467435.6704264778,0.6509560895280555,570,5,52,5,False,False,True,False,False,False,False,False,False,True,False,Married,Permanent,Home,0.0641799543723924,High Risk,15.2
8a858f585cf9d48b015cfd80919c18ed,301995309,2,2017-07-25 13:34:25,2017-07-25 12:34:18,10000.0,11500.0,15,0,Savings,3.3665942,6.5529615,Skye Bank,Unknown,Uneducated,46.0,0,1.0,10000.0,15.0,71128.3041548644,0.422617374843293,792,6,62,2,False,True,True,False,False,False,False,False,True,False,False,Single,Permanent,Education,0.14059100830279123,Medium Risk,10.2
8a858f6055f96ad20156004e79324d0f,301966277,11,2017-07-06 11:39:23,2017-07-06 10:39:17,50000.0,55000.0,60,0,Other,5.6076275,7.1916955,Heritage Bank,Unknown,Uneducated,43.0,0,10.0,28000.0,42.0,270824.7818847591,0.3538909351283568,454,0,80,5,False,True,False,False,True,False,False,False,False,False,False,Single,Self-Employed,Car,0.18462121395255446,High Risk,18.0
8a858f6b570f2de901572863d8bd0a9c,301961551,10,2017-07-03 17:13:47,2017-07-03 16:13:41,40000.0,44000.0,30,0,Other,7.3559533,8.9890323,GT Bank,Unknown,Graduate,40.0,0,9.0,22222.222222222223,30.0,50000.0,0.2236076087664518,428,0,65,4,False,True,True,False,False,False,False,False,True,False,False,Single,Permanent,Education,0.8,High Risk,14.5
8a858f725b49c0c0015b574551297af8,301974365,5,2017-07-12 10:54:33,2017-07-12 09:53:23,20000.0,24500.0,30,0,Savings,7.1805466,4.3845856,First Bank,Unknown,Uneducated,39.0,0,4.0,10000.0,22.5,496562.00362869503,0.5143482051515139,814,6,81,6,False,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.040276943974462916,High Risk,20.1
8a858f7a58c218eb0158c8e76932370e,302001752,8,2017-07-29 08:01:52,2017-07-29 07:00:20,15000.0,17250.0,30,0,Savings,3.1914976,6.6626789,Diamond Bank,Unknown,Uneducated,35.0,0,7.0,14285.714285714286,30.0,136173.44383718792,0.6258736627595758,753,6,1,6,False,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.11015363625476303,High Risk,12.1
8a858f855bf2f1ad015bf37cd23049a3,301981841,4,2017-07-17 13:03:12,2017-07-17 12:03:06,20000.0,24500.0,30,0,Savings,3.3601807,6.4930365,GT Bank,Unknown,Uneducated,46.0,1,3.0,10000.0,30.0,115388.14847875203,0.5961400500604975,503,0,8,4,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.17332802600331929,High Risk,8.8
8a858f9157f7b967015800b952973dd1,301999127,3,2017-07-27 16:39:02,2017-07-27 15:37:52,10000.0,11500.0,15,0,Other,8.3481445,4.9955014,Zenith Bank,Unknown,Graduate,51.0,0,2.0,10000.0,15.0,81905.94345534354,0.11489914783332954,372,4,59,6,False,False,True,False,False,False,False,True,False,False,False,Married,Permanent,Car,0.1220912619784688,High Risk,17.9
8a858f965c6950da015c71e45ad97236,301975810,3,2017-07-13 10:44:41,2017-07-13 09:44:34,10000.0,13000.0,30,0,Savings,7.3273734,8.9423234,GT Bank,Unknown,Uneducated,41.0,0,2.0,10000.0,22.5,236982.17062461935,0.27476300432518946,419,0,31,4,False,False,True,False,False,False,False,False,False,False,True,Married,Permanent,Medical,0.042197267303454813,High Risk,11.1
8a858f99560bbe4501560cec3a783c66,301990540,14,2017-07-22 10:41:05,2017-07-22 09:40:56,40000.0,44000.0,30,0,Savings,3.3811227,6.5463949,Zenith Bank,Unknown,Uneducated,35.0,0,13.0,25384.615384615383,23.076923076923077,430239.8692086378,0.43900818552068743,588,4,78,5,False,True,True,False,False,False,False,False,False,True,False,Single,Permanent,Home,0.09297139308259378,High Risk,17.8
8a858fa05908043801591da2a68b288d,301964302,7,2017-07-05 07:58:06,2017-07-05 06:57:59,20000.0,24500.0,30,1,Savings,3.37899,6.498335,GT Bank,Unknown,Uneducated,38.0,0,6.0,15000.0,22.5,164789.891726293,0.41326853419068377,374,5,87,4,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.12136666752120275,High Risk,16.700000000000003
8a858fa7590af885015911cda397303a,301981466,4,2017-07-17 09:58:02,2017-07-17 08:57:56,20000.0,24500.0,30,0,Savings,-95.6099579,37.0422457,GT Bank,Unknown,Uneducated,42.0,1,3.0,10000.0,30.0,528501.7882560404,0.23682703750658352,391,3,0,4,False,False,True,False,False,False,False,True,False,False,False,Married,Permanent,Car,0.0378428237035798,High Risk,8.0
8a858fb557330de101573d9e848a6536,301964315,6,2017-07-05 08:07:10,2017-07-05 07:06:56,25000.0,28750.0,30,0,Other,5.1387336,7.3010372,UBA,Unknown,Uneducated,30.0,1,5.0,16000.0,27.0,441449.1180269769,0.7788094054079368,301,6,76,3,False,False,False,False,False,True,False,False,True,False,False,Married,Student,Education,0.05663166824692185,High Risk,13.600000000000001
8a858fcf5b39c3ba015b39e3223b2290,301979136,4,2017-07-15 13:25:58,2017-07-15 12:24:50,20000.0,22250.0,15,0,Savings,7.15346,4.6792666,Diamond Bank,Unknown,Uneducated,36.0,0,3.0,10000.0,20.0,201425.62538675556,0.7995127099086242,788,2,88,1,True,False,True,False,False,False,False,False,True,False,False,Married,Permanent,Education,0.09929223236417004,High Risk,10.8
8a858fd3552c756201554e18a1b77d48,301976150,7,2017-07-13 14:18:45,2017-07-13 13:17:34,10000.0,13000.0,30,0,Other,3.2384067,6.7188683,UBA,Unknown,Secondary,55.0,0,6.0,10000.0,27.5,681218.1303813005,0.1493001643193142,665,2,40,3,False,True,True,False,False,False,False,False,False,True,False,Single,Permanent,Home,0.01467958580961823,High Risk,10.0
8a858fd85b685607015b6cede4f3309a,302001019,7,2017-07-28 17:23:44,2017-07-28 16:22:31,30000.0,39000.0,60,0,Savings,4.5458425,8.465638,GT Bank,Unknown,Uneducated,39.0,0,6.0,15000.0,22.5,216372.9338032471,0.31673750175397586,837,0,86,2,False,True,True,False,False,False,False,True,False,False,False,Single,Permanent,Car,0.138649504227177,Medium Risk,12.6
8a858fe45cd62cbf015cdc3635aa3ff0,301996727,2,2017-07-26 11:10:58,2017-07-26 10:10:51,10000.0,13000.0,30,0,Savings,3.36391,6.6843902,GT Bank,Unknown,Uneducated,46.0,0,1.0,10000.0,30.0,274878.0710000561,0.5743477771058009,566,1,61,5,True,False,True,False,False,False,False,False,False,False,False,Married,Permanent,Car,0.03637976635829185,High Risk,16.1
8a858fe8555f401f0155679de3f04eb4,301972411,4,2017-07-11 05:53:18,2017-07-11 04:52:12,10000.0,13000.0,30,0,Other,3.8968769,7.4179263,GT Bank,Unknown,Uneducated,38.0,1,3.0,10000.0,30.0,415072.0657885317,0.38813044071827274,318,1,27,4,False,True,True,False,False,False,False,False,False,False,True,Single,Permanent,Medical,0.024092201871023376,High Risk,10.7
